Report Date	Sales Date	Quantity	Price	Subtotal	Isrc	Barcode	CDBabySku	Album Name	Artist Name	Track Name	Partner Name	Transaction Type	Delivery Country
2021-05-21	2021-04-27	2	0.47	0.939	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	LV
2021-05-21	2021-04-27	2	0.802	1.604	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	KR
2021-05-21	2021-04-27	2	0.47	0.941	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	GE
2021-05-22	2021-04-28	2	3.654	7.308	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	FR
2021-05-22	2021-04-28	2	1.754	3.509	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Amazon US Premium Service	Download	EG
2021-05-22	2021-04-28	2	0.755	1.51	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Tidal	Stream	LT
2021-05-22	2021-04-28	1	0.776	0.776	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	KG
2021-05-22	2021-04-28	2	0.824	1.649	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Tidal	Stream	ZA
2021-05-23	2021-04-29	1	6.456	6.456	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	MY
2021-05-23	2021-04-29	1	0.761	0.761	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Tidal	Stream	SA
2021-05-23	2021-04-29	1	3.6	3.6	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	IL
2021-05-23	2021-04-29	2	6.382	12.764	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	YouTube Music	Stream	CO
2021-05-23	2021-04-29	1	1.761	1.761	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Amazon US Premium Service	Download	EG
2021-05-23	2021-04-29	1	6.389	6.389	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	YouTube Music	Stream	EG
2021-05-23	2021-04-29	1	0.49	0.49	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	UA
2021-05-23	2021-04-29	1	6.427	6.427	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	YouTube Music	Stream	FR
2021-05-23	2021-04-29	1	0.787	0.787	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	ZA
2021-05-23	2021-04-29	2	0.428	0.855	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	CY
2021-05-23	2021-04-29	2	6.406	12.813	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	YouTube Music	Stream	DE
2021-05-23	2021-04-29	2	3.627	7.254	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	iTunes - Apple Music – US	Stream	JP
2021-05-23	2021-04-29	1	6.386	6.386	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	YouTube Music	Stream	MY
2021-05-23	2021-04-29	1	3.63	3.63	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	iTunes - Apple Music – US	Stream	KR
2021-05-23	2021-04-29	2	6.44	12.88	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	LT
2021-05-23	2021-04-29	1	1.7	1.7	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Amazon US Premium Service	Stream	LU
2021-05-23	2021-04-29	1	1.753	1.753	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Amazon US Premium Service	Stream	BG
2021-05-24	2021-04-30	1	0.415	0.415	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	IL
2021-05-24	2021-04-30	2	0.757	1.514	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	ZA
2021-05-24	2021-04-30	1	6.344	6.344	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	YouTube Music	Stream	ZA
2021-05-24	2021-04-30	2	1.738	3.477	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	RO
2021-05-24	2021-04-30	2	0.535	1.07	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Spotify	Stream	MY
2021-05-24	2021-04-30	2	3.632	7.264	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	MY
2021-05-24	2021-04-30	1	1.76	1.76	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Download	CR
2021-05-24	2021-04-30	1	0.798	0.798	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Tidal	Stream	HR
2021-05-24	2021-04-30	2	0.459	0.918	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Spotify	Stream	LT
2021-05-24	2021-04-30	2	0.48	0.959	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Spotify	Stream	BE
2021-05-24	2021-04-30	2	0.483	0.966	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	KG
2021-05-24	2021-04-30	1	3.671	3.671	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	SA
2021-05-24	2021-04-30	2	1.706	3.413	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Amazon US Premium Service	Stream	UA
2021-05-24	2021-04-30	2	0.803	1.607	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Tidal	Stream	SG
2021-05-24	2021-04-30	1	3.682	3.682	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	CH
2021-05-24	2021-04-30	1	1.709	1.709	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Download	BE
2021-05-24	2021-04-30	2	0.44	0.88	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	BG
2021-05-24	2021-04-30	2	1.732	3.464	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Amazon US Premium Service	Download	LV
2021-05-24	2021-04-30	2	0.502	1.004	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Spotify	Stream	DE
2021-05-24	2021-04-30	2	0.488	0.976	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	HK
2021-05-24	2021-04-30	2	0.459	0.918	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Spotify	Stream	SA
2021-05-24	2021-04-30	1	1.713	1.713	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	RO
2021-05-24	2021-04-30	1	3.676	3.676	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	iTunes - Apple Music – US	Stream	HK
2021-05-24	2021-04-30	1	0.495	0.495	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Spotify	Stream	LV
2021-05-24	2021-04-30	2	6.436	12.872	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	YouTube Music	Stream	HR
2021-05-24	2021-04-30	1	6.389	6.389	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	YouTube Music	Stream	BG
2021-05-25	2021-05-01	1	0.466	0.466	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	MY
2021-05-25	2021-05-01	1	6.388	6.388	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	RO
2021-05-25	2021-05-01	2	6.357	12.715	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	YouTube Music	Stream	HR
2021-05-25	2021-05-01	2	1.699	3.398	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Amazon US Premium Service	Download	BG
2021-05-25	2021-05-01	2	0.796	1.593	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	ZA
2021-05-25	2021-05-01	2	0.463	0.926	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	UK
2021-05-25	2021-05-01	1	0.761	0.761	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	DE
2021-05-25	2021-05-01	2	0.785	1.57	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	HK
2021-05-25	2021-05-01	1	3.593	3.593	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	MX
2021-05-25	2021-05-01	2	6.393	12.785	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	LV
2021-05-25	2021-05-01	1	0.788	0.788	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Tidal	Stream	HK
2021-05-25	2021-05-01	1	0.508	0.508	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Spotify	Stream	CZ
2021-05-25	2021-05-01	2	6.436	12.872	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	YouTube Music	Stream	IL
2021-05-25	2021-05-01	2	1.736	3.471	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Amazon US Premium Service	Download	GB
2021-05-25	2021-05-01	2	6.407	12.814	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	YouTube Music	Stream	HR
2021-05-25	2021-05-01	2	0.774	1.548	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	AE
2021-05-25	2021-05-01	1	0.799	0.799	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	IL
2021-05-25	2021-05-01	2	0.466	0.932	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Spotify	Stream	CO
2021-05-25	2021-05-01	2	1.75	3.5	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Amazon US Premium Service	Stream	MY
2021-05-26	2021-05-02	1	3.637	3.637	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	iTunes - Apple Music – US	Stream	LV
2021-05-26	2021-05-02	2	0.814	1.629	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Tidal	Stream	NL
2021-05-27	2021-05-03	2	1.769	3.538	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Amazon US Premium Service	Download	LU
2021-05-28	2021-05-04	1	1.687	1.687	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Amazon US Premium Service	Stream	IL
2021-05-28	2021-05-04	2	0.784	1.569	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Tidal	Stream	LT
2021-05-28	2021-05-04	1	0.728	0.728	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Tidal	Stream	LV
2021-05-28	2021-05-04	2	1.733	3.467	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Amazon US Premium Service	Download	GB
2021-05-28	2021-05-04	2	6.401	12.801	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	FR
2021-05-28	2021-05-04	1	6.423	6.423	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	UK
2021-05-28	2021-05-04	1	0.503	0.503	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Spotify	Stream	UA
2021-05-28	2021-05-04	2	3.564	7.129	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	EG
2021-05-28	2021-05-04	2	1.725	3.449	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	CY
2021-05-28	2021-05-04	1	1.736	1.736	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Amazon US Premium Service	Stream	JP
2021-05-28	2021-05-04	2	0.461	0.923	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Spotify	Stream	AU
2021-05-28	2021-05-04	1	0.494	0.494	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	JP
2021-05-28	2021-05-04	2	0.792	1.585	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	GE
2021-05-28	2021-05-04	2	0.462	0.925	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Spotify	Stream	HK
2021-05-28	2021-05-04	1	3.582	3.582	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	MX
2021-05-28	2021-05-04	1	1.742	1.742	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Amazon US Premium Service	Stream	AE
2021-05-29	2021-05-05	1	0.498	0.498	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	RO
2021-05-29	2021-05-05	1	3.593	3.593	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	iTunes - Apple Music – US	Stream	CR
2021-05-29	2021-05-05	1	6.412	6.412	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	BE
2021-05-29	2021-05-05	2	6.404	12.808	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	US
2021-05-29	2021-05-05	2	1.716	3.432	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	SG
2021-05-29	2021-05-05	2	6.378	12.757	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	YouTube Music	Stream	LT
2021-05-29	2021-05-05	1	1.717	1.717	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Amazon US Premium Service	Download	LU
2021-05-29	2021-05-05	1	6.378	6.378	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	YouTube Music	Stream	MX
2021-05-30	2021-05-06	2	1.716	3.433	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Download	US
2021-05-30	2021-05-06	2	0.809	1.619	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	HR
2021-05-30	2021-05-06	1	1.691	1.691	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Amazon US Premium Service	Stream	KR
2021-05-30	2021-05-06	2	0.425	0.849	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Spotify	Stream	BE
2021-05-30	2021-05-06	1	6.342	6.342	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	YouTube Music	Stream	CH
2021-05-30	2021-05-06	1	0.802	0.802	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	MX
2021-05-30	2021-05-06	2	0.812	1.623	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	Tidal	Stream	JP
2021-05-30	2021-05-06	2	1.743	3.485	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Amazon US Premium Service	Download	NL
2021-05-30	2021-05-06	2	3.609	7.217	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	iTunes - Apple Music – US	Stream	SA
2021-05-30	2021-05-06	2	6.373	12.747	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	YouTube Music	Stream	US
2021-05-30	2021-05-06	1	3.625	3.625	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	iTunes - Apple Music – US	Stream	BG
2021-05-30	2021-05-06	2	0.736	1.473	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Tidal	Stream	SA
2021-05-31	2021-05-07	2	0.796	1.591	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	Tidal	Stream	LU
2021-05-31	2021-05-07	1	0.785	0.785	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	NL
2021-05-31	2021-05-07	1	1.732	1.732	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	CO
2021-05-31	2021-05-07	1	0.733	0.733	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Tidal	Stream	DE
2021-05-31	2021-05-07	1	0.502	0.502	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	IL
2021-05-31	2021-05-07	1	3.673	3.673	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	iTunes - Apple Music – US	Stream	GE
2021-05-31	2021-05-07	1	3.649	3.649	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	DE
2021-05-31	2021-05-07	2	1.732	3.464	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Download	CH
2021-05-31	2021-05-07	2	1.701	3.402	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Amazon US Premium Service	Download	AU
2021-05-31	2021-05-07	1	0.755	0.755	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	AU
2021-06-01	2021-05-08	2	0.41	0.82	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Spotify	Stream	GE
2021-06-01	2021-05-08	1	6.432	6.432	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	YouTube Music	Stream	BE
2021-06-01	2021-05-08	2	0.759	1.519	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	SG
2021-06-01	2021-05-08	1	3.61	3.61	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	iTunes - Apple Music – US	Stream	MX
2021-06-01	2021-05-08	1	6.372	6.372	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	YouTube Music	Stream	GB
2021-06-01	2021-05-08	2	0.481	0.962	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	GE
2021-06-01	2021-05-08	2	0.834	1.668	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	DE
2021-06-01	2021-05-08	1	1.762	1.762	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	Amazon US Premium Service	Stream	IL
2021-06-01	2021-05-08	2	3.623	7.245	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	JP
2021-06-01	2021-05-08	1	1.754	1.754	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Amazon US Premium Service	Stream	LU
2021-06-01	2021-05-08	2	1.736	3.473	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	RU
2021-06-01	2021-05-08	1	0.818	0.818	-----	-----	-----	Meltdown	Radioactive Cheese	Fun Do	Tidal	Stream	SE
2021-06-01	2021-05-08	1	6.393	6.393	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	YouTube Music	Stream	HK
2021-06-01	2021-05-08	2	6.386	12.772	-----	-----	-----	Meltdown	Radioactive Cheese	Muenster Truck Madness	YouTube Music	Stream	UK
2021-06-01	2021-05-08	1	6.422	6.422	-----	-----	-----	Meltdown	Radioactive Cheese	Cheesy Poofs	YouTube Music	Stream	AE
2021-06-01	2021-05-08	1	1.707	1.707	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Amazon US Premium Service	Stream	CO
2021-06-02	2021-05-09	2	0.482	0.964	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	NL
2021-06-02	2021-05-09	2	1.707	3.414	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Amazon US Premium Service	Download	AU
2021-06-02	2021-05-09	2	0.507	1.015	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	LU
2021-06-02	2021-05-09	2	3.698	7.396	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	iTunes - Apple Music – US	Stream	SG
2021-06-02	2021-05-09	2	3.626	7.252	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	iTunes - Apple Music – US	Stream	LV
2021-06-02	2021-05-09	2	3.574	7.148	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	iTunes - Apple Music – US	Stream	ZA
2021-06-02	2021-05-09	2	0.837	1.673	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	ZA
2021-06-02	2021-05-09	1	0.471	0.471	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Spotify	Stream	BE
2021-06-02	2021-05-09	2	6.371	12.743	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	YouTube Music	Stream	EG
2021-06-02	2021-05-09	2	0.791	1.582	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Tidal	Stream	LU
2021-06-02	2021-05-09	2	3.536	7.072	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	iTunes - Apple Music – US	Stream	FR
2021-06-02	2021-05-09	2	1.773	3.546	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Amazon US Premium Service	Download	LT
2021-06-03	2021-05-10	2	6.37	12.739	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	YouTube Music	Stream	MX
2021-06-03	2021-05-10	1	0.498	0.498	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Spotify	Stream	HK
2021-06-03	2021-05-10	2	0.813	1.627	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	SE
2021-06-03	2021-05-10	2	1.756	3.511	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	Amazon US Premium Service	Download	DE
2021-06-03	2021-05-10	1	0.76	0.76	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	Tidal	Stream	FR
2021-06-03	2021-05-10	2	1.755	3.509	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Amazon US Premium Service	Stream	IL
2021-06-03	2021-05-10	2	3.629	7.259	-----	-----	-----	Meltdown	Radioactive Cheese	Nuclear Brie-action	iTunes - Apple Music – US	Stream	HK
2021-06-04	2021-05-11	1	6.387	6.387	-----	-----	-----	Meltdown	Radioactive Cheese	American Cheese	YouTube Music	Stream	FR
2021-06-05	2021-05-12	2	0.503	1.005	-----	-----	-----	Meltdown	Radioactive Cheese	Rock 'n' Roll Roquefort	Spotify	Stream	AU
2021-06-05	2021-05-12	2	3.62	7.24	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	iTunes - Apple Music – US	Stream	CZ
2021-06-05	2021-05-12	2	6.386	12.771	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Swiss Miss	YouTube Music	Stream	HK
2021-06-05	2021-05-12	2	6.403	12.806	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	YouTube Music	Stream	ZA
2021-06-05	2021-05-12	2	0.537	1.074	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	CA
2021-06-05	2021-05-12	1	6.44	6.44	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	YouTube Music	Stream	KG
2021-06-05	2021-05-12	2	0.787	1.574	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Tidal	Stream	UA
2021-06-05	2021-05-12	1	1.731	1.731	-----	-----	-----	Meltdown	Radioactive Cheese	Mushroom Cloud Burger	Amazon US Premium Service	Download	CZ
2021-06-05	2021-05-12	1	1.714	1.714	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Amazon US Premium Service	Stream	SG
2021-06-05	2021-05-12	1	0.51	0.51	-----	-----	-----	Meltdown	Radioactive Cheese	Cheddar Shredder	Spotify	Stream	LT
2021-06-05	2021-05-12	1	1.716	1.716	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Amazon US Premium Service	Stream	KG
2021-06-05	2021-05-12	2	0.426	0.852	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheddar	Spotify	Stream	FR
2021-06-05	2021-05-12	1	0.76	0.76	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	Cheesy Mac Daddy	Tidal	Stream	EG
2021-06-05	2021-05-12	2	0.778	1.556	-----	-----	-----	Cheesy Pee (a.k.a. Cheese EP)	Radioactive Cheese	G.O.A.T.	Tidal	Stream	CO
